EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate,JoiningAge
578,27,56,13,11,KGID100578,Channabasappa Joshi,2002-07-01,1,1,0,2023-09-09,21
579,27,56,13,11,KGID100579,Shivakumar Angadi,1996-02-26,1,8,0,2018-04-05,22
580,9,57,11,11,KGID100580,Gopal Hiremath,1991-09-28,1,7,0,2016-07-05,24
581,9,57,9,3,KGID100581,Puneeth Hegde,1984-01-18,1,3,0,2010-02-14,26
582,9,57,13,11,KGID100582,Anitha Rao,1999-10-31,2,1,0,2023-07-20,23
583,9,57,13,2,KGID100583,Ganesh Nayaka,2003-11-21,1,5,0,2025-06-21,21
584,9,57,9,3,KGID100584,Narasimha Math,1990-11-05,1,7,0,2016-09-17,25
585,9,57,9,3,KGID100585,Gopal Reddy,1995-07-28,1,7,0,2015-08-04,20
586,9,57,11,11,KGID100586,Deepika Devadiga,1997-07-04,3,7,0,2019-12-25,22
587,25,58,9,3,KGID100587,Ravindra Deshpande,1990-02-14,1,3,0,2016-02-11,25
588,25,58,11,2,KGID100588,Prema Shetty,2001-04-18,2,7,0,2023-10-03,22
589,25,58,13,11,KGID100589,Mallikarjuna Kamath,1997-02-06,1,5,0,2020-08-30,23
590,25,58,11,2,KGID100590,Nagaraj Bhat,1999-10-05,1,3,0,2025-03-16,25
591,25,58,10,2,KGID100591,Rajesh Poojary,1988-05-06,1,5,0,2013-03-06,24
592,1,59,13,2,KGID100592,Sowmya Hiremath,2005-03-08,2,3,0,2025-04-16,20
593,1,59,9,3,KGID100593,Srinivas Kulkarni,1996-05-31,1,3,0,2018-06-14,22
594,1,59,10,2,KGID100594,Meenakshi Kamath,1999-04-21,2,7,0,2021-12-18,22
595,1,59,13,11,KGID100595,Gopal Biradar,1996-08-15,1,7,0,2017-11-23,21
596,1,59,8,4,KGID100596,Basavaraj Deshpande,1990-08-12,1,3,0,2017-06-05,26
597,1,59,11,2,KGID100597,Devendra Urs,1992-02-20,1,3,0,2012-12-06,20
598,1,59,9,3,KGID100598,Yogesh Bhat,1985-12-17,1,1,0,2011-02-09,25
599,29,60,11,2,KGID100599,Yogesh Bhat,1999-10-23,1,7,0,2022-07-25,22
600,29,60,11,2,KGID100600,Prakash Nayak,2002-02-17,1,1,0,2024-11-14,22
601,29,60,8,4,KGID100601,Krishna Murthy Sindhe,1991-06-15,1,7,0,2014-12-26,23
602,29,60,13,11,KGID100602,Basavaraj Chavan,1997-06-17,1,1,0,2024-02-04,26
603,29,60,13,11,KGID100603,Shankar Yadav,1997-11-29,1,7,0,2019-03-18,21
604,29,60,13,11,KGID100604,Shobha Halli,2000-02-11,2,1,0,2023-10-12,23
605,29,60,13,11,KGID100605,Vinay Patil,1999-09-21,1,3,0,2023-11-19,24
606,29,60,13,11,KGID100606,Shankar Naidu,1998-01-03,1,5,0,2022-07-27,24
607,29,60,10,2,KGID100607,Puneeth Deshpande,1997-08-06,1,5,0,2022-03-08,24
608,13,61,13,2,KGID100608,Yashoda Patil,1995-11-21,2,7,0,2016-09-14,20
609,13,61,10,2,KGID100609,Anand Math,1999-08-11,1,7,0,2024-02-15,24
610,13,61,9,3,KGID100610,Ramesh Bhat,1983-10-07,1,7,0,2010-08-21,26
611,13,61,9,3,KGID100611,Byrappa Pujari,1988-12-13,1,3,0,2010-03-23,21
612,13,61,13,11,KGID100612,Shankar Swamy,1999-02-01,1,3,0,2019-11-21,20
613,14,62,8,4,KGID100613,Prasanna Joshi,1983-07-04,1,1,0,2004-06-23,20
614,14,62,8,4,KGID100614,Anand Biradar,1979-10-03,1,3,0,2003-08-13,23
615,14,62,9,3,KGID100615,Rajesh Hiremath,1991-05-19,1,7,0,2013-02-21,21
616,14,62,13,11,KGID100616,Mahesh Math,2003-07-21,1,7,0,2024-06-11,20
617,14,62,9,3,KGID100617,Parashuram Mudakavi,1987-12-30,1,7,0,2014-08-13,26
618,14,62,10,2,KGID100618,Krishna Murthy Mudakavi,1994-01-13,1,6,0,2016-05-02,22
619,14,62,13,2,KGID100619,Manjunath Shetty,1997-03-12,1,5,0,2020-12-10,23
620,16,63,11,2,KGID100620,Gopal Nayaka,1992-06-18,1,1,0,2014-03-09,21
621,16,63,8,4,KGID100621,Byrappa Kamath,1980-08-26,1,7,0,2005-09-28,25
622,16,63,11,2,KGID100622,Harish Joshi,1995-12-08,1,8,0,2020-07-29,24
623,16,63,9,3,KGID100623,Vishwanath Yadav,1986-09-28,1,1,0,2012-02-24,25
624,16,63,9,3,KGID100624,Suresh Aithal,1988-03-02,1,3,0,2015-01-09,26
625,28,64,13,2,KGID100625,Ganesh Gowda,2001-05-20,1,7,0,2025-10-04,24
626,28,64,11,2,KGID100626,Parashuram Naidu,1992-12-12,1,3,0,2015-03-06,22
627,28,64,13,2,KGID100627,Rajesh Naidu,2004-05-12,1,7,0,2025-01-15,20
628,28,64,9,3,KGID100628,Ganesh Reddy,1987-02-04,1,1,0,2007-12-24,20
629,28,64,10,2,KGID100629,Byrappa Biradar,1989-10-30,1,3,0,2011-05-07,21
630,31,65,8,4,KGID100630,Mallikarjuna Shetty,1984-01-17,1,1,0,2009-06-20,25
631,31,65,9,3,KGID100631,Sharada Iyer,1991-09-20,2,3,0,2017-01-30,25
632,31,65,13,11,KGID100632,Mallikarjuna Deshpande,1997-08-16,1,7,0,2022-12-11,25
633,31,65,9,3,KGID100633,Ramesh Angadi,1988-07-25,1,1,0,2014-08-22,26
634,31,65,10,2,KGID100634,Manjunath Naik,1990-03-06,1,7,0,2012-06-06,22
635,31,65,11,11,KGID100635,Basavaraj Nayak,1999-09-24,1,3,0,2024-11-18,25
636,31,65,13,2,KGID100636,Santosh Chavan,2003-05-31,1,7,0,2025-08-27,22
637,31,65,10,2,KGID100637,Yashoda Yadav,1996-12-21,2,1,0,2022-11-21,25
638,2,66,10,2,KGID100638,Ashok Hegde,2001-03-16,1,3,0,2023-06-10,22
639,2,66,11,2,KGID100639,Venkatesh Patil,1992-11-19,1,7,0,2013-01-26,20
640,2,66,8,4,KGID100640,Ashok Naik,1989-10-10,1,7,0,2015-02-09,25
641,2,66,13,11,KGID100641,Parashuram Deshpande,2004-08-19,1,7,0,2024-12-28,20
642,2,66,11,2,KGID100642,Nagaraj Setty,1990-11-20,1,1,0,2014-06-25,23
643,3,67,8,4,KGID100643,Vinay Rao,1986-02-10,1,7,0,2011-07-09,25
644,3,67,8,4,KGID100644,Santosh Devadiga,1986-06-19,1,1,0,2013-02-02,26
645,3,67,10,2,KGID100645,Devendra Joshi,1996-08-05,1,3,0,2019-09-23,23
646,3,67,10,2,KGID100646,Lokesh Naidu,1999-07-09,1,3,0,2020-07-15,21
647,3,67,11,11,KGID100647,Manjunath Deshpande,1995-10-28,1,1,0,2022-06-08,26
648,3,67,8,4,KGID100648,Gopal Bhat,1987-08-30,1,7,0,2013-05-17,25
649,3,67,8,4,KGID100649,Muralidhar Shetty,1988-11-21,1,3,0,2013-11-24,25
650,3,67,8,4,KGID100650,Gopal Achar,1991-02-22,1,7,0,2017-04-05,26
651,6,68,8,4,KGID100651,Puneeth Deshpande,1982-04-10,1,7,0,2002-07-17,20
652,6,68,13,11,KGID100652,Manjunath Poojary,2003-08-10,1,3,0,2024-01-16,20
653,6,68,9,3,KGID100653,Vijaya Kumar Sindhe,1995-08-06,1,3,0,2018-05-10,22
654,6,68,9,3,KGID100654,Vijaya Kumar Naik,1984-09-10,1,7,0,2009-03-15,24
655,6,68,8,4,KGID100655,Santosh Angadi,1989-08-02,1,7,0,2015-05-26,25
656,23,69,13,2,KGID100656,Harish Naidu,2002-09-02,1,7,0,2024-05-21,21
657,23,69,8,4,KGID100657,Devendra Kamath,1979-11-19,1,3,1,2003-12-28,24
658,23,69,9,3,KGID100658,Umesh Swamy,1990-06-11,1,2,0,2014-12-07,24
659,23,69,13,2,KGID100659,Narasimha Poojary,2005-04-17,1,1,0,2025-06-27,20
660,23,69,8,4,KGID100660,Kumar Chavan,1987-04-14,1,1,0,2010-08-14,23
661,23,69,11,11,KGID100661,Nagaraj Naidu,1991-07-15,1,7,0,2015-03-29,23
662,23,69,9,3,KGID100662,Ravindra Pujari,1986-08-18,1,2,0,2008-12-07,22
663,23,69,10,2,KGID100663,Girija Rao,1995-04-07,2,7,0,2015-11-29,20
664,20,70,10,2,KGID100664,Devendra Joshi,1996-05-19,1,8,0,2019-08-21,23
665,20,70,9,3,KGID100665,Ravindra Chavan,1989-06-29,1,3,0,2011-09-01,22
666,20,70,9,3,KGID100666,Shankar Achar,1993-09-22,1,5,0,2015-08-09,21
667,20,70,9,3,KGID100667,Lokesh Halli,1984-11-05,1,7,0,2008-02-18,23
668,20,70,13,11,KGID100668,Lokesh Bhat,2002-03-22,1,7,0,2024-10-24,22
669,20,70,10,2,KGID100669,Chaya Nayaka,2000-11-28,2,3,0,2024-12-09,24
670,20,70,13,11,KGID100670,Parashuram Angadi,1997-11-16,1,7,0,2018-12-23,21
671,20,70,9,3,KGID100671,Dinesh Achar,1997-07-19,1,7,0,2021-06-20,23
672,20,70,13,2,KGID100672,Krishna Murthy Hiremath,1997-12-02,1,7,0,2024-02-04,26
673,30,71,13,11,KGID100673,Santosh Mudakavi,1998-08-08,1,7,0,2021-04-30,22
674,30,71,11,11,KGID100674,Shankar Deshpande,1991-04-14,1,7,0,2018-03-23,26
675,30,71,13,2,KGID100675,Shankar Shetty,2005-05-30,1,3,0,2025-11-28,20
676,30,71,11,11,KGID100676,Kumar Naidu,1994-07-30,1,4,0,2020-11-04,26
677,30,71,13,2,KGID100677,Ratna Iyer,1995-08-03,2,3,0,2016-11-20,21
678,17,72,8,4,KGID100678,Ravindra Halli,1983-11-25,1,7,0,2008-08-14,24
679,17,72,11,11,KGID100679,Rekha Chavan,1995-09-14,2,1,0,2018-08-18,22
680,17,72,9,3,KGID100680,Ravindra Bhat,1997-06-02,1,3,0,2018-10-16,21
681,17,72,11,11,KGID100681,Prema Joshi,2003-02-26,2,3,0,2025-02-04,21
682,17,72,8,4,KGID100682,Mallikarjuna Deshpande,1990-07-18,1,3,0,2016-11-06,26
683,5,73,13,11,KGID100683,Dinesh Nayak,1996-10-20,1,7,0,2020-06-05,23
684,5,73,12,11,KGID100684,Mahesh Joshi,1999-03-02,1,3,0,2025-03-19,26
685,5,73,10,2,KGID100685,Parashuram Bhat,1997-04-25,1,1,0,2019-04-17,21
686,5,73,13,11,KGID100686,Venkatesh Shetty,1998-03-16,1,7,0,2020-06-12,22
687,5,73,10,2,KGID100687,Ravindra Naik,1993-05-06,1,3,0,2017-10-01,24
688,5,73,10,2,KGID100688,Mangala Deshpande,1996-05-09,2,7,0,2017-02-07,20
689,5,73,12,11,KGID100689,Roopa Deshpande,1994-08-21,2,7,0,2016-05-31,21
690,5,73,9,2,KGID100690,Vinay Setty,1990-05-31,1,3,0,2012-06-06,22
691,5,73,9,2,KGID100691,Yogesh Devadiga,1994-10-03,1,1,0,2019-01-18,24
692,5,73,13,11,KGID100692,Narasimha Pujari,2003-11-06,1,6,0,2025-02-07,21
693,5,74,13,11,KGID100693,Ramesh Aithal,1999-01-19,1,3,0,2022-07-22,23
694,5,74,13,11,KGID100694,Roopa Aithal,2004-04-06,2,1,0,2025-10-30,21
695,5,74,13,11,KGID100695,Raju Kulkarni,1999-05-17,1,1,0,2026-03-06,26
696,5,74,13,11,KGID100696,Harish Iyer,1996-01-17,1,3,0,2016-01-15,19
697,5,74,10,2,KGID100697,Narasimha Shetty,1988-01-16,1,7,0,2010-10-20,22
698,5,74,12,11,KGID100698,Ramesh Bhat,1992-12-03,1,3,0,2013-12-11,21
699,5,74,13,11,KGID100699,Parashuram Naidu,2000-12-25,1,1,0,2022-08-28,21
700,5,74,13,11,KGID100700,Divya Mudakavi,2003-09-23,3,7,0,2025-07-11,21
701,5,75,10,2,KGID100701,Vijaya Kumar Rao,1989-10-08,1,1,0,2010-02-12,20
702,5,75,10,2,KGID100702,Devendra Joshi,2001-03-09,1,1,0,2023-10-04,22
703,5,75,10,2,KGID100703,Raju Achar,1988-09-11,1,5,0,2009-10-24,21
704,5,75,12,11,KGID100704,Umesh Joshi,1992-08-10,1,7,1,2014-09-23,22
705,5,75,12,11,KGID100705,Shivakumar Urs,1996-12-29,1,1,0,2019-03-17,22
706,5,75,11,2,KGID100706,Harish Chavan,1994-09-17,1,7,0,2020-06-06,25
707,5,75,10,2,KGID100707,Kalavathi Nayak,1994-01-31,2,7,0,2017-01-13,22
708,5,75,13,11,KGID100708,Girish Bhat,2001-07-12,1,7,0,2021-10-28,20
709,5,75,11,2,KGID100709,Muralidhar Mudakavi,2001-12-21,1,1,0,2022-01-24,20
710,5,75,9,2,KGID100710,Dinesh Gowda,1984-03-23,1,7,0,2004-04-20,20
711,5,75,11,2,KGID100711,Basavaraj Bhat,2000-04-23,1,7,0,2025-10-13,25
712,5,76,13,11,KGID100712,Vishwanath Hegde,1996-09-17,1,1,0,2018-05-28,21
713,5,76,9,2,KGID100713,Umesh Gowda,1987-04-23,1,8,0,2009-07-13,22
714,5,76,11,2,KGID100714,Roopa Patil,1991-11-28,2,1,0,2014-11-14,22
715,5,76,13,11,KGID100715,Anand Reddy,1997-04-02,1,3,0,2020-05-23,23
716,5,76,13,11,KGID100716,Anand Math,2000-10-14,1,1,0,2020-11-20,20
717,5,76,12,11,KGID100717,Santosh Mudakavi,1997-04-03,1,1,0,2021-10-22,24
718,5,76,13,11,KGID100718,Girija Patil,2000-04-26,2,3,0,2021-04-01,20
719,5,76,10,2,KGID100719,Shivakumar Achar,1995-01-04,1,1,0,2020-10-26,25
720,5,76,13,11,KGID100720,Narasimha Iyer,1999-05-26,1,7,0,2020-12-23,21
721,5,76,12,11,KGID100721,Halappa Kalburgi,1994-01-05,1,8,0,2016-08-30,22
722,5,76,10,2,KGID100722,Narasimha Setty,2000-05-25,1,7,0,2023-01-25,22
723,5,76,10,2,KGID100723,Suresh Poojary,1988-06-25,1,3,0,2012-06-01,23
724,5,77,12,11,KGID100724,Narasimha Chavan,2003-06-17,1,2,0,2026-03-04,22
725,5,77,13,11,KGID100725,Umesh Naik,1997-02-02,1,7,0,2023-10-30,26
726,5,77,13,11,KGID100726,Jyothi Sindhe,2004-01-11,2,3,0,2025-06-15,21
727,5,77,12,11,KGID100727,Gowramma Biradar,2001-11-17,2,3,0,2025-01-18,23
728,5,77,13,11,KGID100728,Prasanna Achar,1996-10-08,1,3,0,2020-06-02,23
729,5,77,13,11,KGID100729,Santosh Pujari,1998-09-15,1,1,0,2024-03-07,25
730,5,77,10,2,KGID100730,Sharada Biradar,1995-10-03,2,1,0,2016-08-13,20
731,5,77,13,11,KGID100731,Raghavendra Kamath,2004-08-21,1,5,0,2024-12-20,20
732,5,77,10,2,KGID100732,Yashoda Shetty,2000-02-05,2,3,0,2021-02-09,21
733,5,78,13,11,KGID100733,Rajesh Biradar,1997-09-29,1,3,0,2018-03-05,20
734,5,78,13,11,KGID100734,Halappa Deshpande,2002-02-04,1,1,0,2025-10-13,23
735,5,78,13,11,KGID100735,Ganesh Rao,2003-10-25,1,3,0,2024-03-15,20
736,5,78,11,11,KGID100736,Yogesh Hegde,2001-10-03,1,5,0,2022-07-28,20
737,5,78,13,11,KGID100737,Dinesh Mudakavi,2003-08-27,1,7,0,2025-05-06,21
738,5,78,13,11,KGID100738,Prasanna Poojary,1995-11-07,1,7,0,2019-10-10,23
739,5,78,10,2,KGID100739,Yogesh Mudakavi,1997-08-23,1,7,0,2024-04-12,26
740,5,78,9,2,KGID100740,Mahesh Kamath,1992-12-04,1,7,0,2014-04-01,21
741,5,78,10,2,KGID100741,Channabasappa Achar,1987-12-31,1,3,0,2010-05-20,22
742,5,78,13,11,KGID100742,Dinesh Chavan,2003-04-19,1,3,0,2023-08-17,20
743,5,78,13,11,KGID100743,Girish Naik,2005-04-13,1,3,0,2025-08-25,20
744,5,78,10,2,KGID100744,Basavaraj Pujari,2000-11-20,1,6,0,2020-12-13,20
745,5,79,13,11,KGID100745,Ravindra Swamy,2004-01-04,1,7,0,2024-04-28,20
746,5,79,12,11,KGID100746,Anand Deshpande,2003-03-27,1,7,0,2025-05-22,22
747,5,79,11,2,KGID100747,Bhagya Sindhe,2000-05-14,2,3,0,2020-08-06,20
748,5,79,9,2,KGID100748,Umesh Mudakavi,1992-08-04,1,3,0,2013-01-08,20
749,5,79,12,11,KGID100749,Gowramma Naik,2002-01-22,2,7,0,2025-07-23,23
750,5,79,9,2,KGID100750,Sowmya Yadav,1988-07-02,2,5,0,2014-06-04,25
751,5,79,13,11,KGID100751,Jyothi Gowda,2003-10-26,2,7,0,2024-06-03,20
752,5,79,12,11,KGID100752,Ashok Pujari,2001-02-24,1,7,0,2022-05-12,21
753,5,79,13,11,KGID100753,Harish Deshpande,2001-06-15,1,7,0,2025-02-05,23
754,5,79,10,2,KGID100754,Naveen Angadi,1990-03-18,1,6,0,2014-04-14,24
755,5,79,13,11,KGID100755,Ashok Nayak,2005-06-29,1,1,0,2026-05-12,20
756,5,80,13,11,KGID100756,Mahadevappa Nayak,2004-05-06,1,7,0,2025-01-20,20
757,5,80,13,11,KGID100757,Lokesh Pujari,2003-03-15,1,7,0,2024-02-24,20
758,5,80,13,11,KGID100758,Chandrashekar Naik,1999-01-15,1,7,0,2025-10-27,26
759,5,80,11,2,KGID100759,Deepa Kalburgi,1996-04-17,2,7,0,2019-04-06,22
760,5,80,10,2,KGID100760,Ramesh Nayaka,1996-05-01,1,3,0,2020-06-24,24
761,5,80,13,11,KGID100761,Srinivas Iyer,1998-05-28,1,3,0,2019-09-04,21
762,5,80,10,2,KGID100762,Byrappa Devadiga,1997-09-23,1,3,0,2019-02-09,21
763,5,80,10,2,KGID100763,Raghavendra Hiremath,1997-03-29,1,5,0,2021-11-08,24
764,5,80,10,2,KGID100764,Byrappa Urs,1999-02-12,1,7,0,2024-08-27,25
765,5,80,12,11,KGID100765,Raghavendra Halli,1996-06-27,1,7,0,2016-12-09,20
766,5,81,9,1,KGID100766,Vinay Hiremath,1989-09-15,1,1,0,2013-02-10,23
767,5,81,9,2,KGID100767,Kumar Chavan,1994-05-03,1,1,0,2019-01-04,24
768,5,81,13,11,KGID100768,Narasimha Iyer,2004-02-16,1,7,0,2024-04-16,20
769,5,81,12,11,KGID100769,Yashoda Mudakavi,1999-09-17,2,7,0,2022-06-02,22
770,5,81,13,11,KGID100770,Ashok Rao,2002-10-15,1,1,0,2025-08-30,22
771,5,81,10,2,KGID100771,Puneeth Reddy,1997-05-05,1,8,0,2022-12-24,25
772,5,81,9,2,KGID100772,Narasimha Reddy,1986-10-16,1,7,0,2010-06-01,23
773,5,81,10,2,KGID100773,Siddaraju Iyer,1998-03-04,1,5,0,2019-05-24,21
774,5,81,11,11,KGID100774,Nagaraj Naidu,2002-10-30,1,7,0,2025-01-24,22
775,5,81,13,11,KGID100775,Shivakumar Pujari,2004-01-06,1,1,0,2025-10-29,21
776,5,81,13,11,KGID100776,Manjunath Sindhe,2000-09-25,1,3,0,2021-03-07,20
777,5,81,10,2,KGID100777,Prakash Hegde,2000-08-31,1,5,0,2023-02-07,22
778,5,82,13,11,KGID100778,Venkatesh Achar,2002-01-03,1,3,0,2022-01-08,20
779,5,82,10,2,KGID100779,Byrappa Nayak,1993-12-19,1,3,0,2019-05-20,25
780,5,82,13,11,KGID100780,Yogesh Mudakavi,1997-12-11,1,1,0,2021-08-05,23
781,5,82,13,11,KGID100781,Manjunath Swamy,1998-09-08,1,3,0,2021-10-19,23
782,5,82,11,2,KGID100782,Santosh Chavan,1992-05-10,1,3,0,2016-01-29,23
783,5,82,13,11,KGID100783,Mallikarjuna Mudakavi,2002-08-10,1,3,0,2023-12-10,21
784,5,82,10,2,KGID100784,Padma Patil,1993-06-03,2,3,0,2017-12-31,24
785,5,82,12,11,KGID100785,Suresh Reddy,1995-06-17,1,7,0,2022-02-22,26
786,5,83,12,12,KGID100786,Halappa Sindhe,1997-08-01,1,7,0,2020-01-03,22
787,5,83,10,12,KGID100787,Shivakumar Mudakavi,1999-09-21,1,4,1,2022-08-25,22
788,5,83,10,12,KGID100788,Vinay Math,1990-11-27,1,3,0,2014-11-10,23
789,5,83,13,11,KGID100789,Ramesh Devadiga,1999-02-23,1,1,1,2019-04-23,20
790,5,84,10,13,KGID100790,Chaya Devadiga,1991-05-16,2,1,0,2016-09-09,25
791,5,84,11,13,KGID100791,Roopa Math,2003-05-28,2,3,0,2023-08-09,20
792,5,84,11,13,KGID100792,Lakshmi Patil,1994-01-09,2,7,0,2014-06-23,20
793,5,84,13,13,KGID100793,Santosh Shetty,1995-09-26,1,3,0,2021-06-29,25
794,5,85,13,14,KGID100794,Vishwanath Pujari,2004-10-28,1,5,0,2025-05-27,20
795,5,85,13,14,KGID100795,Chaya Naik,2003-11-15,2,1,0,2025-06-26,21
796,5,85,13,14,KGID100796,Byrappa Deshpande,2001-11-09,1,7,0,2023-08-31,21
797,5,85,13,14,KGID100797,Byrappa Hiremath,2000-07-27,1,7,0,2024-02-20,23
798,5,85,10,14,KGID100798,Halappa Halli,1996-08-08,1,1,0,2021-09-15,25
799,22,86,13,11,KGID100799,Venkatesh Rao,1998-11-17,1,8,0,2021-03-11,22
800,22,86,12,11,KGID100800,Kumar Mudakavi,2002-04-28,1,1,0,2022-05-25,20
801,22,86,11,11,KGID100801,Mahesh Swamy,1998-01-27,1,6,0,2024-02-13,26
802,22,86,9,2,KGID100802,Radha Patil,1990-12-07,2,7,0,2017-01-25,26
803,22,86,10,2,KGID100803,Santosh Sindhe,2000-04-12,1,7,0,2022-06-26,22
804,22,86,10,2,KGID100804,Ravindra Devadiga,1996-02-07,1,3,0,2022-04-11,26
805,22,86,9,2,KGID100805,Siddaraju Achar,1985-11-30,1,1,0,2008-04-19,22
806,22,86,13,11,KGID100806,Girish Mudakavi,2002-05-10,1,3,0,2025-08-28,23
807,22,86,13,11,KGID100807,Roopa Bhat,1996-08-12,2,7,0,2018-08-22,22
808,22,86,10,2,KGID100808,Puneeth Rao,1996-01-04,1,3,0,2022-03-22,26
809,22,86,10,2,KGID100809,Padma Kalburgi,2000-09-06,2,7,0,2025-01-29,24
810,22,86,12,11,KGID100810,Mallikarjuna Bhat,1999-02-01,1,7,0,2019-06-19,20
811,22,87,13,11,KGID100811,Manjunath Deshpande,1999-04-17,1,3,0,2021-05-24,22
812,22,87,10,2,KGID100812,Siddaraju Kamath,1993-03-05,1,4,0,2014-04-16,21
813,22,87,10,2,KGID100813,Raghavendra Kamath,1988-10-26,1,7,0,2013-03-01,24
814,22,87,10,2,KGID100814,Siddaraju Joshi,1988-01-21,1,1,0,2010-12-02,22
815,22,87,10,2,KGID100815,Raghavendra Setty,1992-07-26,1,3,0,2016-01-10,23
816,22,87,10,2,KGID100816,Mallikarjuna Devadiga,1993-03-24,1,7,0,2013-09-02,20
817,22,87,10,2,KGID100817,Prakash Mudakavi,1994-12-30,1,7,0,2015-02-10,20
818,22,87,13,11,KGID100818,Mallikarjuna Kalburgi,1997-01-02,1,7,0,2021-10-09,24
819,22,87,13,11,KGID100819,Sneha Swamy,1997-12-26,3,1,0,2024-03-12,26
820,22,88,10,2,KGID100820,Prasanna Hiremath,1993-11-28,1,7,0,2014-02-11,20
821,22,88,13,11,KGID100821,Mallikarjuna Bhat,1999-10-08,1,1,0,2021-10-22,22
822,22,88,13,11,KGID100822,Mahesh Angadi,1998-07-13,1,1,0,2024-09-17,26
823,22,88,12,11,KGID100823,Prasanna Joshi,1992-11-20,1,1,0,2013-01-16,20
824,22,88,13,11,KGID100824,Muralidhar Nayak,1995-12-09,1,7,0,2018-06-14,22
825,22,88,13,11,KGID100825,Basavaraj Angadi,1998-05-12,1,3,0,2024-10-18,26
826,22,88,13,11,KGID100826,Vijaya Kumar Naik,1998-03-07,1,5,0,2023-04-15,25
827,22,88,12,11,KGID100827,Srinivas Rao,2002-08-31,1,7,0,2024-10-07,22
828,22,88,13,11,KGID100828,Yogesh Urs,2005-05-25,1,3,0,2025-05-29,20
829,22,89,13,11,KGID100829,Lokesh Shetty,1996-09-20,1,3,0,2019-04-08,22
830,22,89,13,11,KGID100830,Anand Biradar,1999-07-15,1,3,0,2026-04-04,26
831,22,89,10,2,KGID100831,Basavaraj Bhat,1997-05-15,1,3,0,2018-09-17,21
832,22,89,10,2,KGID100832,Dinesh Biradar,1996-04-26,1,1,0,2016-05-20,20
833,22,89,13,11,KGID100833,Raju Naidu,2004-06-29,1,3,0,2024-10-24,20
834,22,89,13,11,KGID100834,Padma Hegde,2001-06-25,2,3,0,2024-02-12,22
835,22,89,11,2,KGID100835,Sowmya Nayak,2003-03-11,2,3,0,2025-12-30,22
836,22,89,10,2,KGID100836,Kalavathi Achar,1993-04-15,2,7,0,2019-06-20,26
837,22,89,13,11,KGID100837,Nandini Aithal,1996-12-08,2,7,0,2016-12-03,19
838,22,89,9,2,KGID100838,Jyothi Joshi,1991-03-12,2,7,0,2015-07-12,24
839,22,89,12,11,KGID100839,Dinesh Kulkarni,1992-10-28,1,3,0,2016-11-26,24
840,22,89,10,2,KGID100840,Siddaraju Pujari,1996-12-18,1,7,0,2018-10-21,21
841,22,90,13,11,KGID100841,Raju Deshpande,2000-02-03,1,1,0,2021-09-20,21
842,22,90,9,2,KGID100842,Harish Math,1998-07-23,1,7,0,2023-10-13,25
843,22,90,10,2,KGID100843,Ravindra Joshi,1987-08-21,1,8,0,2011-07-25,23
844,22,90,13,11,KGID100844,Srinivas Sindhe,2005-05-23,1,1,0,2025-11-23,20
845,22,90,12,11,KGID100845,Shankar Kamath,1993-01-26,1,7,0,2014-03-08,21
846,22,90,13,11,KGID100846,Anitha Gowda,2005-03-04,2,1,0,2026-02-22,20
847,22,90,13,11,KGID100847,Vijaya Kumar Devadiga,2000-10-08,1,7,0,2025-06-11,24
848,22,90,10,2,KGID100848,Vishwanath Setty,1999-06-24,1,7,0,2020-10-28,21
849,22,90,12,11,KGID100849,Umesh Yadav,1994-07-17,1,7,0,2020-06-22,25
850,22,90,9,2,KGID100850,Yashoda Mudakavi,1987-08-20,2,7,0,2012-09-08,25
851,22,91,13,11,KGID100851,Prakash Iyer,1998-01-23,1,7,0,2022-02-08,24
852,22,91,11,11,KGID100852,Chandrashekar Mudakavi,2000-02-06,1,7,0,2020-11-19,20
853,22,91,10,12,KGID100853,Shivakumar Naik,1997-06-25,1,3,0,2023-05-05,25
854,22,91,13,12,KGID100854,Raghavendra Deshpande,2000-03-20,1,7,0,2021-05-09,21
855,22,92,11,13,KGID100855,Shivakumar Sindhe,1990-09-25,1,5,0,2015-05-01,24
856,22,92,10,13,KGID100856,Nagaraj Nayak,1995-02-18,1,1,0,2022-02-01,26
857,22,92,10,13,KGID100857,Deepa Rao,1990-12-20,2,3,0,2011-02-05,20
858,22,92,10,13,KGID100858,Lakshmi Chavan,1995-03-31,2,3,0,2022-01-24,26
859,22,92,10,13,KGID100859,Sharada Devadiga,1991-07-16,2,1,1,2015-03-31,23
860,22,92,10,13,KGID100860,Mangala Yadav,1988-04-21,2,3,0,2012-06-18,24
861,22,93,13,14,KGID100861,Dinesh Mudakavi,2003-07-04,1,4,0,2023-09-02,20
862,22,93,11,14,KGID100862,Dinesh Deshpande,1995-05-15,1,3,0,2017-01-04,21
863,22,93,10,14,KGID100863,Puneeth Joshi,1992-10-15,1,1,0,2018-11-05,26
864,22,93,10,14,KGID100864,Parashuram Chavan,1996-04-22,1,5,0,2021-12-15,25
865,22,93,11,14,KGID100865,Gopal Shetty,1997-02-09,1,3,0,2018-03-29,21
866,11,94,11,11,KGID100866,Venkatesh Kalburgi,2000-03-26,1,1,0,2023-09-06,23
